id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
28198409,Mo House T1 With Street View (2 to 4 pax),8937732,Diana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14257,-8.61688,Hotel room,139,1,1,2022-06-12,0.32,9,241,1,66405
28339404,Old house  by the Douro River,1399935,Teresa E Pedro / Teresa Und Pedro,VILA NOVA DE GAIA,Avintes,41.11824,-8.55051,Entire home/apt,63,7,16,2022-09-01,0.36,2,323,10,130053/AL
28199053,Mo House T0 With River View (2 to 4 pax),8937732,Diana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14256,-8.61686,Hotel room,179,1,4,2019-08-16,0.09,9,237,0,66413
28340222,"Rest Room and garage in Marquês, Porto",213994949,Ana,PORTO,Bonfim,41.16347,-8.60104,Private room,54,1,89,2022-09-09,1.85,1,260,39,Exempt
28199270,Mo House T1 Duplex With Street View (2 to 5 pax),8937732,Diana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14199,-8.61798,Hotel room,149,1,8,2022-02-26,0.20,9,260,3,66410
28199443,São Domingos Flowers Apt.-Calla Lily - 1º Frente,127645142,Liliana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14312,-8.61612,Entire home/apt,78,1,100,2022-09-09,2.44,4,98,47,77413/AL
28201022,Mo House T2 With River View (2 to 6 pax),8937732,Diana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14305,-8.61799,Hotel room,179,1,1,2022-02-26,0.15,9,272,1,66415
28351954,MZ By UNA APARTMENTS,35468894,Una,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14318,-8.61379,Entire home/apt,223,2,60,2022-08-26,1.43,7,297,16,80337/AL
28355977,Premium Suites & Apartments Porto Centre - Ribeira,213493497,Esher,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15045,-8.61363,Private room,72,2,0,,,14,312,0,48666/AL
28830954,★ Oporto Sweet Home V,217369070,Brenno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15248,-8.61101,Entire home/apt,86,1,62,2022-08-29,1.29,5,344,21,121510/AL
28366235,COZY APARTMENT TRINDADE *NEW  APT*,214163490,Apartment,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15582,-8.60808,Entire home/apt,52,2,0,,,1,133,0,79038/AL
28840347,inPátio Guest House,217477949,Fernando,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14201,-8.61418,Private room,95,1,0,,,1,42,0,32/AL
28377485,Hostel das Flores - Hostel feminino 1,99254174,Sergio,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.18839,-8.64764,Shared room,18,1,32,2022-09-04,0.66,7,355,16,343/99
28851359,★ Oporto Sweet Home IV,217369070,Brenno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15235,-8.61077,Entire home/apt,86,1,54,2022-09-13,1.13,5,342,2,121510/AL
28409191,Farm house  with fireplace and relaxing sun deck,3290522,Guilherme,OLIVEIRA DE AZEMÉIS,"O. Azeméis, Riba-Ul, Ul, Macinhata da Seixa, Madail",40.83249,-8.48898,Entire home/apt,88,3,62,2022-09-11,1.30,3,361,19,49186/AL
28422459,Porto Pacific Apartments - São Bento,34650052,André,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14451,-8.61032,Entire home/apt,80,1,254,2022-09-06,5.24,3,329,69,81506/AL
28853558,Oren Duke's House by LovelyStay,280564100,LovelyStay,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14528,-8.6044,Entire home/apt,85,2,88,2022-08-27,2.04,58,151,25,112436/AL
28428115,Pereira House,102219334,Juliana,TROFA,Bougado (São Martinho e Santiago),41.34441,-8.54446,Entire home/apt,38,1,58,2022-08-28,1.19,1,333,17,Exempt
28853559,★  Oporto Sweet Home III,217369070,Brenno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15248,-8.61101,Entire home/apt,86,1,97,2022-09-07,2.02,5,349,32,121510/AL
28854188,★ Oporto Sweet Home II,217369070,Brenno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15248,-8.61101,Entire home/apt,86,2,75,2022-08-19,1.56,5,341,20,121510/AL
28859953,Banho de Mar,217398285,Manuel,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.379433,-8.7657,Entire home/apt,80,3,10,2021-08-21,0.23,3,332,0,Nº78480
28436453,Azurara beach,72153672,Domingos,VILA DO CONDE,Azurara,41.33751,-8.74046,Entire home/apt,65,2,113,2022-09-11,2.32,2,72,43,Exempt
28860134,Banho de Mar,217398285,Manuel,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.3803,-8.765,Entire home/apt,80,3,3,2022-06-19,0.15,3,339,1,Nº78483
28447836,B28 Apartments,214755900,B28,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14336,-8.61658,Entire home/apt,285,2,0,,,2,318,0,73951/AL
28862190,Bungalow de Sonho perto da cidade do Porto,217609800,Pedro,SANTO TIRSO,"Areias, Sequeiró, Lama e Palmeira",41.36918,-8.46178,Entire home/apt,61,2,72,2022-08-28,1.51,1,333,25,Exempt
28454598,GIL,121320866,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.151451,-8.621596,Entire home/apt,65,2,110,2022-05-03,2.32,2,105,2,81339/AL
28866374,Central Suites 2 - Quarto A,34604200,Central,SÃO JOÃO DA MADEIRA,São João da Madeira,40.90046,-8.49325,Private room,45,1,0,,,22,0,0,61571/AL
28455967,ROSA,121320866,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.151451,-8.621596,Entire home/apt,60,2,70,2022-06-11,1.48,2,0,2,81339/AL
28867057,GuestReady Mezuzah Yellow,364783572,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14253,-8.61308,Entire home/apt,42,1,234,2022-09-07,4.85,218,324,75,83624/AL
28867257,The Sunny Yellow Ambience in a Garden Retreat,31849564,Inocencio,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14784,-8.60981,Entire home/apt,68,5,104,2022-08-28,2.19,5,239,27,67222/AL
28457042,StayInn City - Póvoa do Varzim,24313140,StayInn City,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.3788,-8.76384,Private room,120,1,1,2022-06-19,0.34,1,364,1,74710/AL
28867467,GuestReady - Mezuzah Green,364783572,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14193,-8.61373,Entire home/apt,54,1,216,2022-09-07,4.50,218,312,58,83627/AL
28484549,Mártires Boutique Flat by LovelyStay,214988813,Mariana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15201,-8.61405,Entire home/apt,100,2,111,2022-08-29,2.31,1,247,39,120098/AL
28493484,Casa da Raquel,131023218,Pedro Da,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14417266845703,-8.60356616973877,Entire home/apt,55,1,144,2022-09-01,2.96,1,312,30,53755/AL
28879763,Contemporary apart two suites garage and laundry,217716938,Fabio,PORTO,Bonfim,41.15247,-8.59979,Entire home/apt,65,5,56,2022-07-07,1.24,3,0,6,5218/AL
28493488,Shiny Cottage,137789345,José,PAREDES,Gandra,41.19023,-8.44756,Private room,16,2,27,2020-11-03,0.58,3,0,0,Exempt
28880696,Loft Ribeira,115489769,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.13935,-8.61475,Entire home/apt,150,2,137,2022-08-31,2.87,1,322,66,83560/AL
28502486,SECOND LOVE#,38282958,Maria De Fatima,PORTO,Paranhos,41.16977,-8.6034,Entire home/apt,45,2,33,2022-08-12,0.70,3,122,10,84074/AL
28506965,My Place Bonfim,61365591,Claudino,PORTO,Bonfim,41.14631,-8.5976,Entire home/apt,50,3,61,2022-09-13,1.47,1,328,25,86322/AL
28531383,Boavista Cozy Apartment by LovelyStay,280564100,LovelyStay,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15639,-8.62295,Entire home/apt,94,2,79,2022-08-26,1.64,58,155,34,65866/AL
28532203,Premium Suites & Apartments Porto Centre - Douro,213493497,Esher,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15087,-8.6147,Entire home/apt,67,2,0,,,14,324,0,48666/AL
28888001,★ Oporto Sweet Home I  - two bedroom apartment,217369070,Brenno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15248,-8.61101,Entire home/apt,103,1,108,2022-07-28,2.26,5,333,28,121510/AL
28536713,Jumy Swee!t Home Deluxe Two,44491679,Justina,PORTO,Ramalde,41.16396,-8.64273,Entire home/apt,51,3,32,2022-09-05,0.67,2,288,10,80639/AL
28891599,Galizia Flat,80776491,Alexandra,PORTO,Lordelo do Ouro e Massarelos,41.15226,-8.6257,Entire home/apt,126,2,36,2022-07-10,0.75,1,36,4,48651/AL
28538691,O Nosso Cantinho - Our Little Corner,60053414,Ana Patrícia,ESPINHO,Espinho,41.01233,-8.64404,Entire home/apt,93,3,11,2022-08-28,0.28,1,357,6,98440/AL
28901966,Renov Aug22 Cedofeita Exclusive with self check in,24111791,Luis,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15268,-8.61751,Entire home/apt,75,1,111,2022-09-10,2.33,8,328,9,83897/AL
28904331,Adventure athlete's COZY and SUNNY HOME,19290740,Luciana,PORTO,Campanhã,41.17525,-8.57923,Entire home/apt,50,2,54,2022-09-07,1.13,1,0,20,Exempt
28584624,Quinta da Regadas,220118848,Marianna,AROUCA,Santa Eulália,40.92037,-8.28308,Entire home/apt,140,2,32,2022-06-07,0.68,1,315,2,84833/AL
28593438,Porto Gaia River View,185364148,Ilda,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13505,-8.60808,Entire home/apt,99,3,41,2022-09-10,0.86,1,278,19,82379/AL
28595001,Porto Jones,203369989,Ricardo,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.12109,-8.62872,Entire home/apt,110,4,15,2022-09-07,0.36,1,47,6,80754/AL
28912100,Beautiful 1 Bedroom Duplex apartment,217933002,Afonso,PORTO,Paranhos,41.16266,-8.60324,Entire home/apt,56,3,30,2021-10-03,0.71,1,75,1,82336/AL
28912759,Apartment Terrace Beach Oporto,217939839,Rui,MATOSINHOS,Matosinhos e Leça da Palmeira,41.1818,-8.68921,Entire home/apt,90,3,23,2022-08-26,0.56,1,16,6,76879AL
28596480,Country House and Beach Casa dos chaves,37120087,Mafalda,VILA DO CONDE,Árvore,41.33607,-8.72117,Entire home/apt,90,4,4,2022-07-30,0.11,3,364,2,41380/AL
28914117,Porto Sunny House #3 - city center,53350496,Xana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15234,-8.61345,Entire home/apt,130,1,5,2022-07-24,0.11,3,334,2,84067/AL
28603198,Villa Lóios Terrace Apartment (N61),143701949,BmyGuest Short Term Rental -,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14606,-8.61383,Entire home/apt,108,1,6,2022-07-08,0.14,14,332,2,82774/AL
28948434,Aguda Golf Vita Awesome Seaside T2 Apartment,199935799,Miguel,VILA NOVA DE GAIA,Arcozelo,41.05369,-8.6532,Entire home/apt,75,3,36,2022-07-23,0.80,2,147,10,83207/AL
28604664,Culture & Fun! Between Serralves and Brasil Avenue,206240789,Nathalie,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.16359,-8.6642,Entire home/apt,40,2,22,2020-02-15,0.49,1,0,0,nº de pedido 83006/2018
28952605,"""S. Lázaro flat""",218232134,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14686,-8.60235,Entire home/apt,150,3,10,2022-07-15,0.21,2,305,1,78103/AL
28604720,Premium Suites & Apartments Porto Centre - Porto,213493497,Esher,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14997,-8.61471,Entire home/apt,76,2,0,,,14,289,0,48666/AL
28627754,Cedofeita Bohemian Lifestyle Apartment,130805492,Marta,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14866,-8.61547,Entire home/apt,94,1,45,2022-08-19,0.94,41,328,28,82991/AL
28651817,"6 bedrooms villa, with private pool and wifi",24480387,Clara,SANTO TIRSO,Negrelos (São Tomé),41.34686,-8.4113,Entire home/apt,600,3,5,2022-05-02,0.13,1,325,1,90572/AL
28952887,Stylish Cosy Studio in Historical Center of Porto,2644164,My Ribeira,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14088,-8.61264,Hotel room,191,1,6,2022-08-30,0.52,3,356,6,15414/AL
28952888,Stylish Cosy Studio with balcony in Historical Center of Porto,2644164,My Ribeira,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14108,-8.61287,Hotel room,211,1,9,2022-08-16,0.23,3,333,4,15414/AL
28657502,SLEEP BOAT,41609941,Osvaldo,PORTO,Campanhã,41.14327,-8.57725,Private room,110,1,18,2019-09-09,0.38,1,323,0,123456/AL
28952891,Stylish and Cosy Two Bedroom Apartment in Historical Center of Porto,2644164,My Ribeira,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14215,-8.61344,Hotel room,241,1,0,,,3,344,0,15414/AL
28660614,Porto Pacific Apartments - Almeida Garrett,34650052,André,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14648,-8.6121,Entire home/apt,81,1,228,2022-09-09,4.72,3,311,58,81509/AL
28974185,Liiiving In Porto | Aliados Luxury Aparment,30907275,Liiiving,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1482372,-8.6114509,Entire home/apt,128,2,17,2022-06-05,0.36,110,298,7,82015/AL
28977633,106 by Porto D'Época,218415016,Adelino,PORTO,Bonfim,41.15089,-8.60142,Entire home/apt,80,2,0,,,1,0,0,77789/AL
28666484,AC Loft,93665372,Maria,PORTO,Paranhos,41.16564,-8.6073,Entire home/apt,52,1,119,2022-09-01,2.47,9,121,28,39336/AL
28986546,Oporto Renting Apartment,218477404,Oporto,PORTO,Bonfim,41.14708,-8.60007,Entire home/apt,43,2,53,2022-08-27,1.38,1,0,27,Exempt
28678688,Charming Room with View,204743954,Santa Catarina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14568,-8.60674,Hotel room,141,1,0,,,5,340,0,117114/AL
28678714,Amazing Room in Santa Catarina,204743954,Santa Catarina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14741,-8.60736,Hotel room,150,1,0,,,5,298,0,117114/AL
28678750,Lovely Room with View,204743954,Santa Catarina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14776,-8.60746,Hotel room,151,1,1,2022-08-18,1,5,336,1,117114/AL
28998314,Peach Hostel & Suites - Bed in the Peach Dorm,217255370,Joao,PORTO,Campanhã,41.15089,-8.58628,Hotel room,31,1,74,2022-08-15,1.54,4,362,9,83616/AL
28678795,Santa Catarina Room w/ Terrace,204743954,Santa Catarina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1458,-8.60785,Hotel room,143,1,0,,,5,301,0,117114/AL
28678823,Cozy Room,204743954,Santa Catarina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14774,-8.60785,Hotel room,131,1,0,,,5,311,0,117114/AL
28705429,CM - Antas Studio 8.23 with parking,205439415,Chão De Memórias,PORTO,Campanhã,41.16479,-8.58312,Entire home/apt,80,2,30,2022-07-31,0.63,4,339,17,78575/AL
29003661,Sweet Home Trindade - Clean & Safe,186951204,Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15312,-8.60899,Entire home/apt,65,2,15,2019-10-31,0.31,1,198,0,82708/AL
28705474,Porto317 Loft,123099527,Abilio / Maria,PORTO,Bonfim,41.15875,-8.60356,Entire home/apt,38,2,103,2022-08-16,2.16,1,127,25,83291/AL
29005077,Alojamento Gabriel,217449484,Eduardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16146,-8.60832,Private room,95,1,1,2019-05-03,0.02,1,330,0,71337/AL
28708173,Porto loft,216553589,Mariana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15602,-8.62572,Entire home/apt,66,2,3,2018-10-10,0.06,1,0,0,83800/AL
29008280,downtown Clérigos 2,60327893,Antonio,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14724,-8.6139,Private room,38,1,308,2022-08-30,6.55,5,303,107,55390/AL
28716488,Mira Maia Apartment,216614660,Vítor,MAIA,Moreira,41.25464,-8.65328,Entire home/apt,60,1,60,2022-08-27,1.28,1,0,20,83287/AL
29024911,Explore Nightlife Near a Cute Studio in a Historic Area,10643019,Bússola Oportuna Unipessoal,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14881,-8.6094,Entire home/apt,88,2,166,2022-09-11,3.56,1,105,64,86204/AL
28725419,Hostal S. Vicente,216480137,António,SANTA MARIA DA FEIRA,"Lobão, Gião, Louredo e Guisande",40.978,-8.46308,Entire home/apt,50,5,1,2019-04-05,0.02,1,70,0,83282/AL
29032596,Porto 2 Bedroom Apartment,218803172,Steven,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15215,-8.60462,Entire home/apt,116,2,47,2022-09-02,0.99,1,128,26,71134/2018
29033305,BOA-VENTURA,218795523,Fernando-Dores,PÓVOA DE VARZIM,"AVer-o-Mar, Amorim e Terroso",41.40868,-8.72446,Entire home/apt,47,4,53,2022-08-28,1.15,1,315,12,83441/AL
28756773,CM - Antas Studio 15.25,205439415,Chão De Memórias,PORTO,Campanhã,41.16377,-8.5835,Entire home/apt,70,2,31,2022-08-30,0.68,4,347,14,79890/AL
29035190,M2.1 | ON the BEACH |  Matosinhos | Porto,39551356,Porto Je T'Aime,MATOSINHOS,Matosinhos e Leça da Palmeira,41.1793,-8.68824,Private room,36,2,19,2021-08-31,0.48,21,0,0,82009/AL
28758759,Casa de Mina,216925039,Casa De Mina,PORTO,Lordelo do Ouro e Massarelos,41.14906,-8.63306,Entire home/apt,140,2,37,2022-02-12,0.77,1,42,8,79153/AL
29035501,Light Blue Apartment,218823270,Marta & Zé Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14208,-8.60985,Entire home/apt,117,2,81,2022-09-10,1.69,2,101,16,82199/AL
28768645,Romantic View ❤️ Heart of Porto's Historic Center!,205776921,Ana & Daniel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1435,-8.61485,Entire home/apt,70,1,276,2022-08-24,5.74,11,118,88,79136/AL
28774955,Cedofeita Art Studio by DA'HOME,148125813,DA'Home,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1496,-8.61661,Entire home/apt,107,2,118,2022-09-10,2.49,9,326,33,83503/AL
29043161,Downtown Clérigos 3,60327893,Antonio,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14535,-8.6122,Private room,23,1,185,2022-08-27,3.88,5,302,82,55390/AL
28782932,Apartamento Vila do conde,217104531,Filipa,VILA DO CONDE,Vila do Conde,41.34484,-8.75048,Entire home/apt,75,6,52,2022-08-18,1.11,1,338,10,Exempt
29043533,Downtown Clérigos 4,60327893,Antonio,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14509,-8.61265,Private room,37,1,283,2022-08-26,5.92,5,321,88,55390/AL
28806135,Peach Hostel & Suites - Standard Suite,217255370,Joao,PORTO,Campanhã,41.15089,-8.58628,Hotel room,95,1,70,2022-08-29,1.47,4,353,15,83616/AL
29047432,Casa das Manas,144152238,Diana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14966,-8.61663,Entire home/apt,113,2,27,2022-07-31,0.57,1,67,6,91359/AL
28824568,Apartamento em Espinho (Oli)  Oli-Ped Guest house,41113061,Jonathan,ESPINHO,Anta e Guetim,41.01058,-8.63292,Entire home/apt,55,2,46,2022-08-19,1.77,2,22,15,111239/AL
29069325,Spacious 3-Bedroom Apartment in Quiet Villa,170791645,Zélia,SANTA MARIA DA FEIRA,"Lobão, Gião, Louredo e Guisande",40.97435,-8.48794,Entire home/apt,35,2,27,2022-07-01,0.57,2,112,8,84394/AL
28827483,Duplex in the MOOD - balcony @ historic center,63237825,Mariana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.149681,-8.612991,Entire home/apt,87,2,47,2022-09-08,0.98,4,249,18,75875/AL
28829715,Banho de Mar,217398285,Manuel,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.38008,-8.76671,Entire home/apt,80,6,5,2022-08-20,0.13,3,311,1,Nº78475
29071032,Independent house historical city center UNESCO!,1121698,Marcelo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14868,-8.61585,Entire home/apt,44,3,8,2022-09-03,0.21,3,12,7,44212Al
29277360,OPORTO LIVING Apartments - APARTMENT A2,79501628,Nataniel,PORTO,Campanhã,41.15064,-8.58518,Entire home/apt,79,1,5,2022-08-29,0.12,3,77,3,82189/AL
29278302,OPORTO LIVING Apartments - Apartment A4,79501628,Nataniel,PORTO,Campanhã,41.15206,-8.58417,Entire home/apt,89,1,3,2021-11-22,0.08,3,98,1,82189/AL
29279077,OPORTO LIVING Apartments - Apartment A3,79501628,Nataniel,PORTO,Campanhã,41.15124,-8.58642,Entire home/apt,79,1,7,2022-06-17,0.18,3,83,5,82189/AL
29128148,sunlovers,38282958,Maria De Fatima,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16569,-8.62177,Entire home/apt,44,3,40,2022-08-30,0.94,3,15,15,92796/AL
29281291,MH Duo,19703261,Hugo & Marieta,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15563,-8.60806,Entire home/apt,129,2,33,2022-08-26,0.70,2,38,10,82887/AL
29143873,"Central, Quiet & Cozy near the Subway",53972440,Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15907,-8.60924,Entire home/apt,49,3,83,2022-09-03,1.77,3,114,35,85131/AL
29144870,Oporto With Style & Free Parking,14754066,Ana & João,PORTO,Bonfim,41.14695,-8.5995,Entire home/apt,151,2,166,2022-09-10,3.49,7,332,60,84929/AL
29330677,"Casa de Ilha, Centro do Porto. Zona Tranquila",206593395,Noé,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15575,-8.61957,Entire home/apt,39,2,89,2021-05-04,2.01,1,136,0,84931/AL
29148942,Old times by the sea,219645558,Maria,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18129,-8.68956,Entire home/apt,40,2,29,2020-01-27,0.61,2,0,0,72247/AL
29334396,Apartamento da Praia-Surf,49621649,Celso E Dânia,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18001,-8.69024,Entire home/apt,129,3,77,2022-09-10,1.63,2,111,21,82063/AL
29338126,Charming Central Studio with AC,11370394,Sílvia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15489,-8.60856,Entire home/apt,72,2,11,2022-08-26,3.24,2,270,11,125641
29149048,Elisa Apartment - Stylish duplex in Ribeira,219646603,Emanuel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14212,-8.61347,Entire home/apt,115,2,221,2022-09-13,4.68,1,262,88,118420/AL
29347829,Oporto2All Apartments - Apt.1,220940756,Oporto2All,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13456,-8.61224,Entire home/apt,20,3,25,2019-11-25,0.55,7,256,0,9196/AL
29149099,So Cool Flat,7226039,So Cool Hostel Porto,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15556,-8.60984,Entire home/apt,60,1,3,2021-10-31,0.07,12,206,1,115579/AL
29151057,Modern days by the Sea,219645558,Maria,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18108,-8.68851,Entire home/apt,45,3,37,2019-12-26,0.78,2,0,0,72250/AL
29349140,Oporto2All Apartments - Apt.3,220940756,Oporto2All,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13695,-8.61123,Entire home/apt,40,3,26,2021-09-09,0.60,7,257,0,48743/AL
29351342,Oporto2All Apartments - Apt.4,220940756,Oporto2All,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.1364,-8.61332,Entire home/apt,50,3,50,2022-09-04,1.07,7,339,15,52574/AL
29151875,Valadas Guest House - 4-Bedroom Home with Pool,170791645,Zélia,SANTA MARIA DA FEIRA,"Canedo, Vale e Vila Maior",41.01078,-8.44407,Entire home/apt,50,2,39,2022-07-22,1.00,2,143,13,98014/AL
29153829,"Cozy Flat in Porto -  ""Clean & Safe"" stamp",38727307,Isabel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15255,-8.61429,Entire home/apt,43,1,86,2022-09-05,2.06,4,225,33,84541/AL
29358107,CENTRO COM DOIS TERRAÇOS E VISTAS PANORAMICAS,8288288,Paulo,PORTO,Bonfim,41.15273,-8.60263,Entire home/apt,45,2,28,2020-01-02,0.61,3,0,0,84950/AL
29173358,HM - Ribeira São João Apartment - 5J,47191303,Home Me,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14105,-8.61436,Entire home/apt,186,1,143,2022-09-02,3.06,40,265,50,84842/AL
29178044,Aliados Perfect Stylish Modern with parking place,219860861,Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14719,-8.61045,Entire home/apt,150,2,101,2020-03-07,2.12,1,225,0,85377/AL
29179137,Home sweet home (5 min a pied de  ferendo pessoa),176508906,Sara,PORTO,Paranhos,41.1696,-8.61142,Entire home/apt,45,1,1,2018-10-14,0.02,1,0,0,Exempt
29375222,AgudaRoom II (Sea View + Private WC),155583090,Mário,VILA NOVA DE GAIA,Arcozelo,41.05269,-8.65401,Private room,32,3,47,2022-09-05,1.18,3,50,22,85295/AL
29378853,OPORTMENTS - T2,221327455,Afonso,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14933,-8.61494,Entire home/apt,98,3,50,2022-09-12,1.10,3,48,41,72881/AL
