id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
13507023,Apartamentos Mar & Sol 2,70493683,Jacinto António,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.38084,-8.76917,Entire home/apt,85,2,9,2022-03-01,0.13,2,202,4,27796/AL
13511968,Casa Rústica-Arouca,77341227,Miguel,AROUCA,Urrô,40.919693,-8.286594,Entire home/apt,40,2,40,2022-05-29,0.56,3,325,15,33910/AL
13512441,Porto South - Port Wine Cellars,77565600,Helena,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12472,-8.61308,Entire home/apt,39,3,114,2020-02-23,1.60,2,179,0,30331/AL
13513350,Apt. T - Boavista Music House,44537022,Abel E Regina,PORTO,Ramalde,41.16263,-8.63165,Entire home/apt,39,2,178,2022-06-05,2.45,2,133,16,30605/AL
13518387,Welcome to Porto & Villa Gaya  SUPER HOST!,77645427,Sandra,VILA NOVA DE GAIA,Madalena,41.11208,-8.64254,Entire home/apt,64,4,36,2022-04-23,0.50,1,178,3,
13520341,Casa das Fontainhas,77661685,Tiago,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14256,-8.60337,Entire home/apt,45,2,242,2020-03-08,3.34,2,0,0,62716/AL
13521222,Rumo,77669220,Zé,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15665,-8.61832,Private room,17,3,62,2019-10-14,0.86,3,1,0,
13522571,Holiday house in Vila Chã - Mindelo,77685592,Maria,VILA DO CONDE,Vila Chã,41.30034,-8.73628,Entire home/apt,100,3,24,2020-09-26,0.33,1,30,0,50437/AL
13522705,River House - Vila do Conde,32244693,Diogo,VILA DO CONDE,Macieira da Maia,41.34654,-8.66879,Entire home/apt,50,2,37,2022-05-23,0.62,3,333,13,49089/AL
13524816,Bom Sucesso Room,77711518,Ines,PORTO,Lordelo do Ouro e Massarelos,41.1553,-8.62846,Private room,60,4,17,2019-09-12,0.31,2,0,0,58577/AL
13526774,Relaxing room,77669876,Gonçalo,PORTO,Ramalde,41.17628,-8.63048,Private room,15,1,0,,,1,0,0,
13528332,Private room in friendly appartment,77751834,Bruno,PORTO,Bonfim,41.14551,-8.59665,Private room,15,1,11,2017-07-23,0.15,1,0,0,
13530994,Ribeira - Dixo's Oporto Apartments I,17705956,Joana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14176,-8.6135,Entire home/apt,90,1,465,2022-06-03,6.39,1,327,67,32747/AL
13531873,Douro Surf Hostel,77793459,Rafa & Dina,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13628,-8.61075,Shared room,25,1,14,2022-06-05,0.19,5,342,4,
13532171,DOURO SURF HOSTEL - Sun Dorm (6bed),77793459,Rafa & Dina,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13523,-8.61185,Shared room,22,1,59,2022-06-04,0.83,5,331,15,27812AL
13532397,DOURO SURF HOSTEL - Wave Dorm (4bed),77793459,Rafa & Dina,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13535,-8.61191,Shared room,27,1,24,2022-05-29,0.33,5,338,7,27812AL
13546450,Trindade 99 - Porto Downtown Apartment,10177372,Tiago,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15188,-8.61105,Entire home/apt,55,2,116,2022-06-04,1.60,1,265,20,31187/AL
13546942,Home is where the heart is - Oporto Centre,71993020,Tiago,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15874,-8.62172,Entire home/apt,20,1,5,2016-07-12,0.07,1,0,0,
13547671,Casa P309 Garden Studio,59436359,Sandra,PORTO,Bonfim,41.14852,-8.59723,Entire home/apt,80,28,68,2022-05-14,0.94,4,195,7,31747/AL
13551978,ORIGINAL AND CONFORTABLE APARTMENT IN CENTRE PORTO,23327368,Toño,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14302,-8.61585,Entire home/apt,111,2,17,2022-04-30,1.71,6,303,17,
13552773,Fresh Atlantic breeze,14064082,Andreia,PÓVOA DE VARZIM,"AVer-o-Mar, Amorim e Terroso",41.39923,-8.77541,Private room,50,7,11,2019-08-18,0.15,1,173,0,
13554186,StayINBonfim Porto Suites - Twin,49945169,Stay In,PORTO,Bonfim,41.15079,-8.59692,Private room,50,2,0,,,5,298,0,53943/AL
13557282,Casa P309 Main Room,59436359,Sandra,PORTO,Bonfim,41.14852,-8.59723,Private room,75,28,197,2022-05-31,2.72,4,206,26,31747/AL
13557509,4 Rooms Apartment in heart of Porto,52741786,Afonso,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15208,-8.60761,Entire home/apt,40,1,73,2018-09-27,1.02,1,0,0,
13557727,maison lowcost proche de Porto,36910553,Victor,GONDOMAR,Fânzeres e São Pedro da Cova,41.15355,-8.50288,Entire home/apt,30,4,17,2022-05-28,0.24,2,319,6,
13561596,2 Private Bedrooms: Boho and Chic House,13697637,Maria,VILA NOVA DE GAIA,Arcozelo,41.06583,-8.65364,Private room,50,2,53,2022-06-07,0.75,2,309,6,78258/AL
13563060,Lúdico,77669220,Zé,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15637,-8.61886,Private room,17,3,84,2019-10-13,1.16,3,26,0,
13563543,Porto 1870 Mezzanine,77225840,Daniel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15108,-8.61232,Entire home/apt,85,2,280,2022-05-27,3.88,5,2,52,27307/AL
13567502,NICE EXPERIENCE IN PORTO CENTER,23327368,Toño,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14267,-8.61756,Entire home/apt,79,2,2,2021-11-21,0.17,6,178,2,
13570085,Old Town Cozy Apartment,5389044,Adriana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1443,-8.61691,Entire home/apt,61,2,180,2022-05-23,2.48,12,342,29,30685/AL
13572406,Apartment with Sea View + Car parking + Metro,78263854,Fernando,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18044,-8.6904,Entire home/apt,206,3,30,2021-12-07,0.42,1,159,1,30314/AL
13574805,Porto.arte downtown apartment 2PAX,76935791,Maria,PORTO,Lordelo do Ouro e Massarelos,41.14916,-8.62409,Entire home/apt,58,3,109,2022-06-01,1.50,3,216,12,27178/AL
13577862,Casa com 2 quartos ao Jardim do Morro,78343481,Pedro,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13711,-8.6085,Entire home/apt,28,3,207,2022-06-04,2.96,1,122,29,
13585226,Liiiving in Porto | Art & Heart Studio,30907275,Liiiving,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14755,-8.60335,Entire home/apt,129,2,4,2022-01-12,0.06,94,352,1,96952/AL
13586749,Double Room ensuite bathroom (Student Residence),26058249,Nuno,PORTO,Bonfim,41.16073,-8.60029,Private room,30,2,9,2017-09-11,0.13,4,0,0,
13594532,Casa P309 Cosy Room,59436359,Sandra,PORTO,Bonfim,41.14752,-8.59652,Private room,70,28,140,2022-05-31,1.93,4,237,4,31747/AL
13605461,MM2-Apartamento equipado com varanda centro cidade,429054820,Manuela Maria,PORTO,Bonfim,41.14769,-8.60042,Entire home/apt,75,3,38,2021-09-28,0.53,3,132,2,31106/AL
13605503,Superior Room ensuite bathroom (Student Residence),26058249,Nuno,PORTO,Bonfim,41.15994,-8.60236,Private room,20,2,1,2017-09-06,0.02,4,0,0,
13629525,Sweet house in Oporto center,8707889,Philip,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.158,-8.61341,Entire home/apt,60,2,168,2022-05-30,2.33,1,197,16,58512/AL
13631972,Bruval Premium Apartments - Ribeira 4º,250250069,Valter,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14267,-8.61361,Entire home/apt,90,1,26,2022-05-04,0.56,8,332,11,78231/AL
13633280,João´s beach house,53133087,João,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18887,-8.70389,Entire home/apt,68,2,96,2022-05-28,1.35,2,5,5,37071/AL
13634654,🏖 Your home in Foz next to the ocean,71506208,Carolina,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15024,-8.67539,Entire home/apt,94,1,105,2022-05-04,1.49,24,104,18,37815/AL
13664950,Quarto luminoso em apartamento moderno,8198249,Gonçalo,PORTO,Bonfim,41.15935,-8.59954,Private room,26,2,2,2018-08-05,0.03,2,0,0,
13670013,OPORTO LIVING Apartments - Apartment A1,79501628,Nataniel,PORTO,Campanhã,41.15039,-8.58439,Entire home/apt,72,1,0,,,4,63,0,82189/AL
13670120,***YOUR HOUSE IN OPORTO***,48675689,Ivo,PORTO,Paranhos,41.17535,-8.62712,Entire home/apt,68,4,16,2022-05-26,0.22,1,20,9,
13680298,Peaceful Treetop Views from Bright Porto Balcony,29116385,Inês,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15931,-8.62324,Private room,21,2,46,2017-11-19,0.64,1,0,0,52919/AL.
13684669,BCharming - Lovely apartment with 6 rooms,17753365,Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16309,-8.61937,Entire home/apt,159,2,44,2022-05-15,0.64,9,271,2,31936/AL
13687333,Casa Salgueiros,79726307,Amílcar,VILA NOVA DE GAIA,Canidelo,41.12217,-8.66094,Entire home/apt,57,2,132,2022-06-06,1.83,1,163,20,41768/AL
13694093,Quinta da Dinha,79823201,Quinta Da Dinha,OLIVEIRA DE AZEMÉIS,São Roque,40.87178,-8.46591,Private room,75,2,1,2017-08-02,0.02,1,364,0,
13694428,BCharming House - Double room with private WC R/C,17753365,Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16321,-8.61953,Private room,43,1,71,2022-05-02,0.98,9,263,5,31936/AL
13694526,Havre de paix esprit loft,34382544,Maria Da Conceicao,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14171,-8.61321,Entire home/apt,60,2,74,2022-01-02,1.33,1,150,10,
13698015,Belomonte River View Apartments RC,79861584,Belomonte River View Apartments,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14217,-8.61751,Entire home/apt,78,3,196,2022-06-03,2.76,2,178,48,17519/AL
13699287,double bed room Nature Hostel Moinho Garcia,22838913,Niko,OLIVEIRA DE AZEMÉIS,"Pinheiro da Bemposta, Travanca e Palmaz",40.78096,-8.50194,Private room,39,1,31,2021-10-27,0.44,9,178,3,44278/AL
13699893,D João IV T2 -  Large balcony apartment in center,33909357,R&R Housing AL,PORTO,Bonfim,41.15198,-8.60259,Entire home/apt,91,2,15,2020-08-20,0.21,4,32,0,Licence nº 30434/AL
13705168,Feel Home - Porto Family Home,79973602,Joao,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12916,-8.60581,Entire home/apt,47,2,135,2022-03-26,1.88,1,264,17,45010/AL
13707209,Duplex cheio de Luz,23703741,Casas,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14378,-8.60778,Entire home/apt,117,1,1,2017-08-18,0.02,2,128,0,
13710696,Para Férias,80056170,Alexandre,VILA NOVA DE GAIA,Canidelo,41.11972,-8.64808,Entire home/apt,30,1,0,,,1,0,0,
13711732,Casa de férias Porto,80070762,Jerónimo Aníbal,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14499,-8.60299,Entire home/apt,46,1,160,2022-05-27,2.22,1,253,13,49639/AL
13711850,São João da Ribeira II no Porto,68874920,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14181,-8.61377,Entire home/apt,64,2,280,2022-06-08,3.90,3,229,61,65694/AL
13712349,Casa San Rocco,79694682,Alida,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.37602,-8.76202,Entire home/apt,110,7,3,2020-08-30,0.04,1,338,0,
13726247,Apartamento em Matosinhos Sul,80232256,Mónica,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.17711,-8.66861,Entire home/apt,75,1,0,,,1,0,0,
13733279,Good and accessible place in Porto,80351804,Octavio,MATOSINHOS,Matosinhos e Leça da Palmeira,41.17913,-8.68463,Private room,36,2,34,2022-05-22,0.54,1,73,10,
13737958,A lovely space,80412687,Margarida,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14639,-8.61031,Private room,40,2,190,2022-06-08,2.64,1,316,16,
13740233,Downtown Vila Nova de Gaia,71176645,José,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12365,-8.60577,Entire home/apt,120,2,15,2022-05-16,0.21,1,293,7,
13741468,Beaux deux pièces au coeur de Porto,80447104,Maria Do Ceu,PORTO,Paranhos,41.16647,-8.60994,Entire home/apt,55,6,28,2022-05-07,0.39,1,327,2,74776/AL
13743717,Swallow cozy apartment,19572786,Rosalina,PORTO,Paranhos,41.16256,-8.60335,Entire home/apt,55,5,128,2022-06-03,1.78,1,94,11,32219/AL
13747468,Liiiving in Porto | Blue Flower Apartment,30907275,Liiiving,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14384,-8.61398,Entire home/apt,235,2,146,2021-08-26,2.03,94,294,6,35936/AL
13748678,MyRiverplace N.4 Apartments,1872636,Pedro,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.135864,-8.611624,Entire home/apt,80,2,147,2022-06-03,4.24,5,233,63,
13762136,Apartamento/Flat T1 com vista mar,27574431,Mané,VILA DO CONDE,Vila do Conde,41.36611,-8.75393,Entire home/apt,112,7,15,2019-08-19,0.21,1,349,0,
13764048,Belomonte River View Apartments 1,79861584,Belomonte River View Apartments,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14337,-8.61788,Entire home/apt,146,3,148,2022-05-29,2.09,2,157,37,17516/AL
13768898,"Welcome to Porto, be my guest",58996593,Gerardo,PORTO,Paranhos,41.16591,-8.59471,Entire home/apt,30,3,135,2021-09-08,1.88,4,29,7,29686/AL
13773492,"Big whole floor apartment with patio,large bedroom",80843370,Alaina&Jimmie,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15131,-8.61244,Entire home/apt,40,3,117,2022-06-05,1.64,1,258,17,83495/AL
13775169,1 bedroom apartment bolhão-market-green,12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14823,-8.60773,Entire home/apt,60,1,411,2022-06-03,5.83,21,243,91,46478/AL
13776186,"Downtown Blue, historical center",80866007,Opo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14247,-8.61301,Entire home/apt,92,2,119,2022-05-20,1.66,1,148,9,32471/AL
13777285,Ribeiraflat luxury,76897563,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14258,-8.60838,Entire home/apt,200,1,86,2020-08-16,1.24,5,261,0,44460/AL
13777438,Ribeiraflat mostaza,76897563,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14232,-8.60687,Entire home/apt,200,1,111,2022-06-03,1.55,5,271,15,44460/AL
13777591,Ribeiraflat vintage,76897563,Miguel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14092,-8.60883,Entire home/apt,200,1,62,2022-06-06,0.86,5,277,21,44460/AL
13780967,Deco apartment 112-E,3838433,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15599,-8.62367,Entire home/apt,73,2,4,2020-01-12,0.07,7,294,0,47501/AL
13784877,Full of Natural Light Flat City Centre,80957246,Inês,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14171,-8.6175,Entire home/apt,45,10,0,,,1,0,0,
13785062,"Maia Apartment, near Porto",78332052,Cristina,MAIA,Cidade da Maia,41.22352,-8.61248,Entire home/apt,43,2,10,2022-05-24,0.14,1,0,3,
13787201,TPC - PGL Apartments - Nights in White Satin,80989840,Pedro,PORTO,Bonfim,41.15469,-8.60014,Entire home/apt,50,2,16,2017-08-19,0.22,2,0,0,
13799611,Sea Sight Apartment Vila Chã/ Mindelo,81137175,Anibal,VILA DO CONDE,Vila Chã,41.29641,-8.73503,Entire home/apt,80,6,3,2021-08-14,0.04,1,49,1,54364/AL
13815008,Cosy Home in Porto Wine cellars neighbourhood,80532698,Leonor & Francisco,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.12938,-8.61862,Entire home/apt,51,7,15,2020-09-05,0.21,5,0,0,31610/AL
13821258,Casa do Rosário,7520537,Maria,PORTO,Lordelo do Ouro e Massarelos,41.15215,-8.62187,Entire home/apt,60,3,136,2021-10-04,1.89,3,0,10,34904/AL
13821271,BCharming House - Double room with private WC 2,17753365,Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16211,-8.61957,Private room,61,2,42,2021-08-08,0.58,9,213,1,31936/AL
13821623,Casa do Rosário,7520537,Maria,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15039,-8.62066,Entire home/apt,60,3,126,2022-04-18,1.75,3,34,15,48990/AL
13821819,BCharming House -Double room with balcony 5,17753365,Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1629,-8.61975,Private room,60,2,46,2021-10-07,0.64,9,279,3,31936/AL
13829392,Campo Lindo Apartament,81536843,Paulo,PORTO,Paranhos,41.16756,-8.60928,Entire home/apt,65,5,188,2020-03-08,2.61,3,43,0,31689
13834606,T1 zona do casino 50mts da Praia,81600547,Jose,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.37952,-8.76613,Entire home/apt,60,3,28,2022-05-14,0.45,1,113,10,71264/AL
13841305,Oporto Charming Townhouse - Metro a 100m,34445965,Sérgio,PORTO,Campanhã,41.15768,-8.58634,Entire home/apt,136,2,19,2022-05-22,0.29,4,76,2,66455/AL
13844864,BCharming House -Double room with WC 1,17753365,Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16075,-8.62136,Private room,54,2,70,2018-12-30,0.97,9,192,0,31936/AL
13845611,No coraçao da Povoa de Varzim,4772375,Daniel,PÓVOA DE VARZIM,"Póvoa de Varzim, Beiriz e Argivai",41.38409,-8.76451,Entire home/apt,71,5,3,2018-04-25,0.04,1,350,0,
13845656,BCharming House - Double room with private WC 4,17753365,Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16275,-8.61802,Private room,43,2,43,2021-10-17,0.60,9,211,2,31936/AL
13845828,BCharming House - Double room with private WC 3,17753365,Jorge,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16313,-8.61927,Private room,41,1,22,2021-08-23,0.31,9,203,2,31936/AL
13847169,HeartMade Studio2,17039060,Lofts Of Sensations,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15195,-8.61369,Entire home/apt,72,2,86,2022-06-05,1.20,11,308,8,33161/AL
13856094,Apartment in Historic Center,81849754,Mariana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1513,-8.6097,Entire home/apt,35,2,5,2016-08-30,0.07,1,0,0,
13858771,MStudio,703198,Bruno,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14384,-8.61638,Entire home/apt,50,2,209,2022-05-31,2.91,1,269,27,
13868756,Casa da Casinha-Arouca,77341227,Miguel,AROUCA,Santa Eulália,40.92667,-8.27937,Entire home/apt,110,2,16,2021-11-01,0.26,3,359,5,33910/AL
13874967,Spacious Sunny Flat | Ace Location,12730028,Host Wise,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15178,-8.61368,Entire home/apt,200,2,139,2022-06-03,1.93,148,310,3,18791/AL
13876821,Mouzinho 244 Ap2 by PORTO-HOUSES AND SUITES,17289096,Manuela,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14387,-8.61247,Entire home/apt,71,1,134,2022-06-07,1.86,13,134,14,30856/AL
13877971,Wonderful Apartment Downtown,1266562,Lovely,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14951,-8.60264,Entire home/apt,129,2,220,2022-05-27,3.07,18,212,45,58450/AL.
13878968,Home4you Downtown Porto,82122113,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14512,-8.60756,Entire home/apt,75,3,50,2019-12-11,0.70,1,300,0,32923/AL
13882023,Hipster´s dream by the river,82158172,Antonio,PORTO,Lordelo do Ouro e Massarelos,41.14881,-8.65169,Entire home/apt,134,1,114,2022-05-05,1.60,1,232,22,49009/AL
13887183,HM - Lovely & Bright Apartment,46315078,Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15572,-8.6067,Entire home/apt,55,60,43,2018-10-14,0.60,3,160,0,34284/AL
13887799,Welcoming Space Canidelo,52782520,Vasco,VILA NOVA DE GAIA,Canidelo,41.12921,-8.64752,Shared room,15,1,0,,,1,0,0,
13889735,Cosy apartment in the city centre,82252525,Ana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15271,-8.60382,Entire home/apt,46,3,24,2019-09-18,0.34,1,293,0,
13898532,Apartamento no Centro de Gaia,82360810,Conceição,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.1219,-8.60614,Entire home/apt,800,60,6,2019-04-06,0.08,1,0,0,
13899696,Apartment in Porto center (good to work from home),82372852,António,PORTO,Bonfim,41.14879,-8.60077,Entire home/apt,61,7,116,2021-12-10,1.61,1,231,1,38383/AL
13908331,Historical Top-Floor Apartment with Balcony,11417174,Maribel,PORTO,Bonfim,41.1454,-8.59691,Entire home/apt,145,300,75,2020-12-21,1.05,2,0,0,56554/AL
13927006,45 Rua das FLORES,82725318,César,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14384,-8.61398,Entire home/apt,86,2,144,2022-06-05,2.01,1,155,13,31795/AL
13934951,Apartment with a terrace,15846906,Carolina,PORTO,Paranhos,41.165,-8.60169,Entire home/apt,50,2,7,2016-09-20,0.10,1,0,0,
13941149,45 Flores I: Rua das Flores/S.Bento - AC & Garden,82922893,Márcia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14384,-8.61398,Entire home/apt,93,3,232,2022-05-26,3.25,2,112,48,31781/AL
13947796,Duplex - 2 Bedroom Apartment,1997241,Solar,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15417,-8.60391,Entire home/apt,96,2,20,2022-05-29,0.33,7,106,5,6648/AL
13947902,Covelo Residence-A cool home for young people (Q1),82789137,Oporto Cool Rooms,PORTO,Paranhos,41.16727,-8.61062,Private room,14,30,0,,,6,313,0,
13952271,Covelo Residence-A cool home for young people (Q2),82789137,Oporto Cool Rooms,PORTO,Paranhos,41.16759,-8.61001,Private room,14,30,0,,,6,313,0,
13952272,Bento Luxury Building #Duplex,38344434,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1459,-8.61228,Entire home/apt,204,3,7,2017-02-11,0.10,10,63,0,37159
13952761,Bento Luxury Building #One,38344434,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14425,-8.61034,Entire home/apt,144,2,0,,,10,135,0,37614/AL
13975406,House V.N.Gaia Terrace & BBQ,83347400,Yannick,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.11406,-8.60945,Entire home/apt,15,2,3,2016-09-24,0.04,1,0,0,
13977047,Apartment Beach Lavra Porto,83036044,Miguel,MATOSINHOS,"Perafita, Lavra e Santa Cruz do Bispo",41.2596,-8.71942,Entire home/apt,70,1,37,2021-06-10,0.52,1,160,1,52172/AL
13979284,Alferes House,83389160,Alferes,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15121,-8.61162,Entire home/apt,60,2,36,2020-03-03,0.50,1,0,0,68916\AL
13979732,Brand new historic one bedroom apartment,8272913,Ricardo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15421,-8.61607,Entire home/apt,75,1,84,2022-05-08,1.19,3,177,8,37521/AL
13985481,Sunshine Oporto Apartment,32516465,André,PORTO,Lordelo do Ouro e Massarelos,41.15407,-8.64951,Entire home/apt,55,3,4,2017-08-18,0.06,1,0,0,
13986120,Covelo Residence-A cool home for young people (Q4),82789137,Oporto Cool Rooms,PORTO,Paranhos,41.16641,-8.60886,Private room,14,30,0,,,6,313,0,
13986563,Covelo Residence-A cool home for young people (Q5),82789137,Oporto Cool Rooms,PORTO,Paranhos,41.16576,-8.60991,Private room,10,30,0,,,6,278,0,
13986933,Suite at the charming XIX century house,83467307,Mónica,PORTO,Lordelo do Ouro e Massarelos,41.15078,-8.63052,Private room,35,2,138,2019-10-19,1.93,1,0,0,
13990433,Covelo Residence-A cool home for young people (Q3),82789137,Oporto Cool Rooms,PORTO,Paranhos,41.16762,-8.61034,Private room,14,30,0,,,6,313,0,
13996440,Charming app at Porto Wine Cellars,80532698,Leonor & Francisco,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.12982,-8.62016,Entire home/apt,85,7,10,2021-08-11,0.14,5,317,2,31613/AL
13996817,CASA DO CABEÇO SERRA DA FREITA AROUCA AVEIRO PORTO,83601959,Victor E Virginie,VALE DE CAMBRA,Cepelos,40.84243,-8.3045,Entire home/apt,83,2,77,2022-04-16,1.08,5,292,9,
14005417,Port Wine Cellers - Porto / Gaia,83702672,Jorge,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13719,-8.62663,Private room,25,1,232,2022-04-14,3.27,1,122,7,
14015716,Cozy double suite w/ private bathroom and terrace!,63432197,Catarina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15883,-8.63368,Private room,70,2,169,2022-05-23,2.37,7,354,7,25168/AL
14019275,"T3 Lux, beach and riverside, Leça da Palmeira",83870717,Frederico,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18952,-8.69892,Entire home/apt,220,2,3,2018-08-04,0.04,1,255,0,
14019444,CASA DO SOL- Vila do Conde- PORTO,68985523,Jorgina &,VILA DO CONDE,"Bagunte, Ferreiró, Outeiro Maior e Parada",41.36476,-8.6663,Entire home/apt,315,3,37,2022-05-27,0.53,1,148,9,17619/AL
14024640,Porto Amazing Red Tree Apartment,83930232,Ana Luísa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1547,-8.6246,Entire home/apt,41,1,405,2022-05-25,5.71,1,201,57,AL 45909
14026686,"Porto ,room , private Wc",72994752,Luis,MAIA,Pedrouços,41.1832,-8.5837,Private room,15,1,92,2018-08-29,1.29,3,129,0,Turismo de Portugal / License 31160/ AL
